order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount,sale_price,profit,month
172,28-01-2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000659,20,3,0.4,19.6,-0.4,2022-01
173,10-10-2023,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10001144,100,2,4.4,105.6,5.599999999999994,2023-10
174,05-10-2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003817,290,7,6.8,333.2,43.19999999999999,2022-10
175,02-01-2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10000891,50,2,2,48,-2,2023-01
176,07-04-2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003148,20,4,1,19,-1,2023-04
177,21-04-2022,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,OFF-AP-10002684,90,4,2,98,8,2022-04
178,28-10-2023,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10004698,370,7,20,380,10,2023-10
179,18-04-2022,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,OFF-SU-10002189,20,5,0.6,19.4,-0.6,2022-04
180,08-03-2022,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001940,0,1,0,0,0,2022-03
181,08-06-2023,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,20,2,1,19,-1,2023-06
182,25-06-2022,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10004659,380,7,12.3,397.7,17.69999999999999,2022-06
183,10-01-2022,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10003273,470,4,25,475,5,2022-01
184,17-10-2023,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10004896,140,5,3,147,7,2023-10
185,23-02-2023,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,30,2,1.5,28.5,-1.5,2023-02
186,19-10-2022,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,10,2,0.2,9.8,-0.2,2022-10
187,22-08-2022,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,160,8,5.4,174.6,14.599999999999994,2022-08
188,11-10-2023,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,40,3,1.6,38.4,-1.6,2023-10
189,06-12-2022,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,20,3,0.6,19.4,-0.6,2022-12
190,09-12-2023,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,820,4,27,873,53,2023-12
191,12-07-2022,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,60,6,2.8,67.2,7.200000000000003,2022-07
192,23-06-2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,50,8,2.5,47.5,-2.5,2022-06
193,04-11-2023,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,520,3,12.6,617.4,97.39999999999998,2023-11
194,11-11-2022,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,20,5,0.6,19.4,-0.6,2022-11
195,07-01-2023,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,10,7,0.2,9.8,-0.2,2023-01
196,26-10-2022,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,10,2,0.5,9.5,-0.5,2022-10
197,03-11-2023,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,10,3,0.2,9.8,-0.2,2023-11
198,05-03-2023,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,40,3,2.5,47.5,7.5,2023-03
199,21-12-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,0,2,0,0,0,2022-12
200,16-06-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,20,3,0.4,19.6,-0.4,2022-06
201,11-12-2022,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,20,3,1,19,-1,2022-12
202,13-07-2022,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,200,2,6.6,213.4,13.400000000000006,2022-07
203,31-12-2022,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,0,1,0,0,0,2022-12
204,12-03-2022,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,60,2,1.4,68.6,8.599999999999994,2022-03
205,14-10-2023,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,40,7,1.2,38.8,-1.2,2023-10
206,10-07-2023,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,370,4,13.2,426.8,56.80000000000001,2023-07
207,01-12-2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,70,4,3.2,76.8,6.799999999999997,2023-12
208,08-08-2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,120,2,3.9,126.1,6.099999999999994,2023-08
209,19-08-2022,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,20,4,0.6,19.4,-0.6,2022-08
210,30-12-2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,50,9,1,49,-1,2023-12
211,17-07-2022,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,80,1,4.5,85.5,5.5,2022-07
212,07-10-2023,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,20,2,0.8,19.2,-0.8,2023-10
213,22-04-2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,20,2,0.8,19.2,-0.8,2023-04
214,22-04-2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,390,5,22.5,427.5,37.5,2023-04
215,20-11-2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,50,3,1.8,58.2,8.200000000000003,2023-11
216,31-03-2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,1040,9,47.6,1142.4,102.40000000000009,2023-03
217,29-08-2022,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,80,2,4.5,85.5,5.5,2022-08
218,06-05-2022,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,80,6,2.7,87.3,7.299999999999997,2022-05
219,10-08-2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,250,3,12,288,38,2023-08
220,24-04-2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,10,2,0.2,9.8,-0.2,2023-04
221,24-03-2022,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,20,6,0.8,19.2,-0.8,2022-03
222,26-03-2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,20,4,0.6,19.4,-0.6,2023-03
223,18-04-2022,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,60,4,2.1,67.9,7.900000000000006,2022-04
224,17-03-2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,410,4,19.2,460.8,50.80000000000001,2023-03
225,19-11-2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,30,2,1.2,28.8,-1.2,2023-11
226,18-11-2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,0,1,0,0,0,2023-11
227,22-04-2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,510,5,12.4,607.6,97.60000000000002,2023-04
228,22-04-2022,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,20,1,0.6,19.4,-0.6,2022-04
229,17-02-2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,130,2,3.2,156.8,26.80000000000001,2022-02
230,02-10-2023,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,360,8,7.8,382.2,22.19999999999999,2023-10
231,21-07-2023,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,20,7,1,19,-1,2023-07
232,18-01-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,210,2,9.2,220.8,10.800000000000011,2023-01
233,19-10-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,510,3,24.8,595.2,85.20000000000005,2023-10
234,13-09-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,10,2,0.2,9.8,-0.2,2023-09
235,10-11-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,250,3,13,247,-3,2023-11
236,26-11-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,500,3,24.8,595.2,95.20000000000005,2023-11
237,02-01-2022,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,10,2,0.4,9.6,-0.4,2022-01
238,19-01-2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,30,5,1.2,28.8,-1.2,2022-01
239,13-12-2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,340,5,8.4,411.6,71.60000000000002,2023-12
240,20-01-2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,10,3,0.2,9.8,-0.2,2023-01
241,25-04-2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,30,2,0.9,29.1,-0.9,2023-04
242,27-05-2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,150,5,5.4,174.6,24.599999999999994,2023-05
243,08-11-2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002505,0,3,0,0,0,2022-11
244,08-01-2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,10,2,0.3,9.7,-0.3,2022-01
245,20-04-2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,1620,7,40,1960,340,2022-04
246,09-11-2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,150,2,6.8,163.2,13.199999999999989,2022-11
247,29-04-2023,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,40,6,2.5,47.5,7.5,2023-04
248,28-04-2023,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,1380,5,75,1425,45,2023-04
249,26-09-2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,20,4,0.9,29.1,9.100000000000001,2022-09
250,18-08-2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,300,2,16,304,4,2023-08
251,19-09-2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,10,1,0.3,9.7,-0.3,2023-09
252,28-05-2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,3050,13,134,3216,166,2022-05
253,03-04-2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,70,6,4,76,6,2022-04
254,18-04-2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,330,4,14.4,345.6,15.600000000000023,2022-04
255,25-12-2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,10,9,0.2,9.8,-0.2,2022-12
256,26-11-2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,70,2,1.6,78.4,8.400000000000006,2022-11
257,25-04-2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001590,40,5,1,49,9,2022-04
258,08-04-2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,590,6,26,624,34,2023-04
259,10-02-2022,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000290,20,3,1,19,-1,2022-02
260,20-10-2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002790,180,3,8.8,211.2,31.19999999999999,2022-10
261,11-06-2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003460,20,5,1,19,-1,2022-06
262,29-08-2023,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,OFF-AP-10002203,0,2,0,0,0,2023-08
263,26-12-2022,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,2690,3,91.8,2968.2,278.1999999999998,2022-12
264,14-06-2022,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10003353,2170,7,75.6,2444.4,274.4000000000001,2022-06
265,20-06-2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001433,300,4,9.9,320.1,20.100000000000023,2023-06
266,17-11-2022,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10004469,70,2,3.2,76.8,6.799999999999997,2022-11
267,25-10-2023,Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,OFF-AR-10003602,10,3,0.5,9.5,-0.5,2023-10
268,19-05-2022,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,OFF-FA-10003472,10,6,0.2,9.8,-0.2,2022-05
269,10-08-2022,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,OFF-ST-10004180,30,1,1.2,38.8,8.799999999999997,2022-08
270,17-12-2023,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,OFF-EN-10004386,50,3,1.8,58.2,8.200000000000003,2023-12
271,24-01-2022,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003208,590,4,14.6,715.4,125.39999999999998,2022-01
272,16-09-2022,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003628,200,7,10.5,199.5,-0.5,2022-09
273,29-11-2022,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003274,10,3,0.4,9.6,-0.4,2022-11
274,31-10-2022,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002557,10,3,0.4,9.6,-0.4,2022-10
275,05-02-2023,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,OFF-PA-10002615,10,2,0.3,9.7,-0.3,2023-02
276,04-04-2023,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,OFF-AR-10001427,10,1,0.2,9.8,-0.2,2023-04
277,20-10-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10000673,10,2,0.4,9.6,-0.4,2023-10
278,21-05-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004470,20,4,0.4,19.6,-0.4,2022-05
279,10-03-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000876,50,6,1.2,58.8,8.799999999999997,2022-03
280,17-05-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10002043,20,3,1,19,-1,2022-05
281,06-10-2022,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004967,0,5,0,0,0,2022-10
282,06-05-2023,Second Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001760,1050,7,33.3,1076.7,26.700000000000045,2023-05
283,05-10-2023,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10002903,950,5,52,988,38,2023-10
284,28-07-2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10000474,130,5,7,133,3,2022-07
285,11-12-2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,TEC-AC-10001956,210,5,12,228,18,2022-12
286,01-08-2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10004100,30,6,1.5,28.5,-1.5,2022-08
287,20-01-2022,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10000778,230,7,7.5,242.5,12.5,2022-01
288,05-06-2023,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,OFF-AP-10002684,150,2,3.8,186.2,36.19999999999999,2023-06
289,01-04-2023,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,OFF-SU-10000646,810,5,48,912,102,2023-04
290,23-01-2022,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10002983,20,7,1,19,-1,2022-01
291,12-10-2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,OFF-LA-10004689,20,8,0.6,19.4,-0.6,2023-10
292,22-06-2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10002001,220,2,5.2,254.8,34.80000000000001,2023-06
293,12-07-2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10004709,80,3,3.6,86.4,6.400000000000006,2023-07
